Customer_ID,Purchase_Date,No_of_units_sold,Car_model_year,Price,Customer_Name,Email,Gender,City,Car_Make,Country,Country_Code
HYGP9XHS0JS7KMYFJY7JQEH9,2024-04-21,5436,2024,196783.33,Aldridge Lacroix,alacroixij@flavors.me,5,Boise,Ford,4,4
HYGP9XHW9MK9H60NZ1Q0XEP4,2023-07-11,30132,2024,66586.84,Georgeanne Screach,gscreachik@prlog.org,2,Wirral,Mercedes-Benz,3,1
HYGP9XHYH6JVQJABFWA03RP1,2023-07-14,10416,2024,18155.1,Ingaberg Hinze,ihinzeil@gov.uk,1,Norwalk,GMC,4,4
HYGP9XHZR96NXFK8S0YT9SZ5,2024-02-28,85134,2024,113844.79,Pepillo Baxendale,pbaxendaleim@godaddy.com,5,Ashibetsu,Nissan,2,3
HYGP9XJ2HJD1SYPRYB3AGKZA,2023-12-18,16802,2023,139009.12,Chen Leppard,cleppardin@engadget.com,5,Montgomery,Spyker,4,4
HYGP9XJ37P44X74NE8DK17AM,2023-05-07,79652,2023,134166.03499999997,Charil Seage,cseageio@fctwo.com,2,Huntington,Nissan,4,4
HYGP9XJ46AR3KVM147VSN2FV,2024-02-18,1635,2024,272366.23,Ediva Penticost,epenticostip@examiner.com,2,Ashley,Audi,3,1
HYGP9XJ6CR2RJ21BHBA6HCNN,2023-05-01,52307,2023,162651.58,Ilene Tiplady,itipladyiq@wired.com,2,Kawasaki,Audi,2,3
HYGP9XJ8JYWMMSG5MFTBRT02,2024-03-11,18715,2024,140875.2,Ferdinande Busst,fbusstir@prnewswire.com,2,Gainesville,Hyundai,4,4
HYGP9XJBETYZ8REN9H752AK1,2023-11-21,79175,2023,134166.03499999997,Adda Lendon,alendonis@hud.gov,2,Albany,Acura,4,4
HYGP9XJEJ5H5CRB55H1VW8BG,2023-08-07,29042,2024,134166.03499999997,Felicio Antonin,fantoninit@dot.gov,1,Minneapolis,Audi,4,4
HYGP9XJHNBGZ0SXD0N6EFBPW,2024-01-22,44403,2024,256438.85,Dorita Ebbers,debbersiu@globo.com,2,El Paso,Chevrolet,4,4
HYGP9XJMPWJ710BQH2C3EJPD,2023-05-20,44403,2024,255658.54,Elias Mc Cahey,emciv@themeforest.net,5,Springfield,Buick,4,4
HYGP9XJQNNX611F0BEM1ZY5W,2024-03-16,93142,2024,93760.31,Stevy Daal,sdaaliw@github.com,5,Charlotte,Infiniti,4,4
HYGP9XJT8B8Z147AWVSCBT24,2024-03-29,7974,2024,82692.65,Dyanne Nann,dnannix@technorati.com,2,Bellevue,Honda,4,4
HYGP9XJX3WV8NG3P8VWY6KV9,2023-05-13,73226,2024,29334.54,Julietta Todarini,jtodariniiy@istockphoto.com,2,Irving,Porsche,4,4
HYGP9XK0QZWR5S9FKTJ3HZ2Y,2024-02-20,85046,2024,143792.44,Ranique Marrows,rmarrowsiz@tripadvisor.com,2,Richmond,Aston Martin,4,4
HYGP9XK3KJNKET9PRQHDX1Z5,2024-03-11,46618,2024,131721.0,Marlo Ballintime,mballintimej0@pinterest.com,2,San Francisco,Lexus,4,4
HYGP9XK6Q62MWFS7P78RDASX,2023-06-14,57445,2024,36716.42,Leonhard Jotham,ljothamj1@addthis.com,5,Omaha,Audi,4,4
HYGP9XKAWE4WYFBM58DX0ESQ,2024-01-23,13495,2024,78371.31,Vannie Liggins,vligginsj2@census.gov,2,Corpus Christi,Maybach,4,4
HYGP9XKC3M2X004RBBN3418E,2023-05-14,94063,2023,20919.01,Dalis Gippes,dgippesj3@utexas.edu,5,New Orleans,Mercury,4,4
HYGP9XKEHP02TNNXD6XDM3S4,2024-01-11,57935,2024,50006.86,Paolo McGeachy,pmcgeachyj4@prnewswire.com,5,Fujioka,Mazda,2,3
HYGP9XKFM2JE07XY7SP4BQ91,2023-12-29,51636,2024,276034.84,Georgi Gomby,ggombyj5@myspace.com,5,Fukuma,BMW,2,3
HYGP9XKHN78PN629TX0H317Q,2023-07-07,44403,2023,171108.37,Ilario Spelling,ispellingj6@twitter.com,5,Miyakonojō,Ford,2,3
HYGP9XKJC8D163EAC9XMQT69,2023-09-05,9619,2023,232687.76,Loren Pringer,lpringerj7@comsenz.com,5,Ōi,Lincoln,2,3
HYGP9XKMYF1HHEXP86K817ZN,2024-03-08,69214,2024,208806.92,Debbie McCritichie,dmccritichiej8@parallels.com,2,Columbus,Land Rover,4,4
HYGP9XKPHYVXSSMP8Q7T0YWP,2023-05-27,36553,2023,134166.03499999997,Fletcher Fruchter,ffruchterj9@reference.com,5,Innoshima,Ferrari,2,3
HYGP9XKSAFG80650VBSVVP6E,2024-01-28,44403,2023,296451.89,Hewett Temblett,htemblettja@scientificamerican.com,5,Las Vegas,Dodge,4,4
HYGP9XKWJY7GBET2QRAM6P7J,2024-02-22,25463,2024,24373.46,Kerianne Galway,kgalwayjb@go.com,2,Tochio-honchō,Toyota,2,3
HYGP9XKZGTJ6VKHYV6S3R2FX,2023-11-14,30440,2024,137585.16,Erek Zapata,ezapatajc@go.com,5,Yokosuka,Chevrolet,2,3
HYGP9XM338Q1WA529SCBZ6EC,2023-07-26,88769,2023,115071.42,Nev Diehn,ndiehnjd@mapquest.com,6,Chōfugaoka,Ford,2,3
HYGP9XM6PS28YBM8ZNEP5P1B,2023-12-17,3479,2023,256449.22,Dennis Fruish,dfruishje@shared.com,5,Springfield,Dodge,4,4
HYGP9XM9FRDHKGVHS8F8PGJM,2024-02-20,53586,2024,134166.03499999997,Cherida Eggers,ceggersjf@jiathis.com,7,Miyata,Suzuki,2,3
HYGP9XMC39H9N53DB5G4TP38,2023-08-27,44403,2023,67665.2,Corny Robelet,crobeletjg@cbc.ca,2,Dallas,Land Rover,4,4
HYGP9XMFSM6B5VY1GR9H6J4Y,2023-08-07,26109,2023,265384.59,Abran Atcock,aatcockjh@storify.com,5,Columbia,Volkswagen,4,4
HYGP9XMJKNM0B0DKA877C4JA,2023-07-09,31091,2023,72252.89,Georgette Heck,gheckji@uiuc.edu,2,Takayama,Pontiac,2,3
HYGP9XMNNEGE6WCFM5TV0DC9,2023-12-30,6305,2023,134166.03499999997,Shepherd Larciere,slarcierejj@typepad.com,5,Suita,Cadillac,2,3
HYGP9XMR5RK9Y66KQRBZ3VTD,2023-07-26,13035,2024,156260.53,Lawton Jiggle,ljigglejk@about.me,5,Watari,Plymouth,2,3
HYGP9XMVZDWFDR1PFNARXMZA,2023-05-19,71742,2023,16376.29,Benny Sieur,bsieurjl@ihg.com,2,Kisarazu,Chevrolet,2,3
HYGP9XMYFE8NB1FT1E74M5CV,2024-01-29,46152,2024,172987.52,Ibrahim Bunstone,ibunstonejm@paypal.com,5,Cleveland,Cadillac,4,4
HYGP9XN1VB97QKRRAE8ACCPG,2023-12-22,96404,2023,49879.1,Skipp MacBain,smacbainjn@paginegialle.it,5,Amarillo,Mercedes-Benz,4,4
HYGP9XN4X0JT7418E19NG1VG,2024-02-10,95702,2024,240986.01,Myron Hinsche,mhinschejo@nytimes.com,5,Komatsushimachō,Hyundai,2,3
HYGP9XN7ATHC7MPYN0TX71TA,2023-06-12,30278,2024,148043.01,Jewel Aucock,jaucockjp@mtv.com,2,Tamana,Cadillac,2,3
HYGP9XNAEPEJG10HVM6F9YNG,2024-01-18,99405,2023,255569.03,Corny Storah,cstorahjq@hp.com,2,Tanashichō,Hyundai,2,3
HYGP9XNCNDK4N6Q4S1CZHK51,2023-12-13,76645,2023,203375.51,Jedd Panketh,jpankethjr@paginegialle.it,5,Ōbu,Lexus,2,3
HYGP9XNFA3RAWBJNJ423MJ61,2024-03-23,84690,2024,33895.59,Nicholas Binning,nbinningjs@de.vu,5,Lansing,Hyundai,4,4
HYGP9XNJ83R4HQC58A4SZTWQ,2023-05-27,75689,2023,77238.66,Gabriele Damant,gdamantjt@meetup.com,5,Lansing,BMW,4,4
HYGP9XNN7RZ5TNFTWXA6WGM4,2023-12-02,50839,2023,166530.58,Sheff Shorrock,sshorrockju@tinyurl.com,5,San Diego,Ford,4,4
HYGP9XNRF8AD1N9JRQ8EQG86,2023-07-25,99863,2024,178954.46,Glenn Zelake,gzelakejv@behance.net,5,Santa Cruz,Mitsubishi,4,4
HYGP9XNVTBZKZKC9Z1FHA9PP,2024-02-13,87998,2023,258875.29,Jerry Streets,jstreetsjw@amazon.co.jp,2,Kushiro,Mercury,2,3
HYGP9XNYSGW0F3MWA9CE2HW7,2024-04-14,75779,2023,236938.01,Lula Arlott,larlottjx@about.me,2,Takedamachi,Chevrolet,2,3
HYGP9XPEGJMR66FCCJCXHX74,2023-10-24,85559,2024,134166.03499999997,Alex Hobben,ahobbenjy@reference.com,2,Kameda-honchō,Kia,2,3
HYGP9XPHZ5YFN8ZS6XAPQFY1,2023-10-24,8495,2023,93848.87,Jordon Fowley,jfowleyjz@prweb.com,5,Hiji,Lotus,2,3
HYGP9XPMN3P8S4VFS0Z6A39Q,2024-01-03,44403,2023,207839.64,Geoffry Frede,gfredek0@cnet.com,5,Obihiro,Ford,2,3
HYGP9XPR2DZA35EZJC2KYZDS,2023-09-09,44403,2024,126377.47,Howie Turbill,hturbillk1@erecht.de,5,Cedar Rapids,Lincoln,4,4
HYGP9XPVCYJ0W1FKKCZDDR7V,2023-11-21,13546,2023,280714.22,Vera Sporner,vspornerk2@guardian.co.uk,2,Saku,Infiniti,2,3
HYGP9XPXG0XSG2ZFYK4XT6Y7,2023-12-06,21272,2023,270272.81,Pier Kaley,pkaleyk3@wunderground.com,2,Innoshima,Suzuki,2,3
HYGP9XQ1SBDTY10RGM1ANMZD,2024-02-01,74162,2023,18992.9,Ruth Flipek,rflipekk4@phoca.cz,2,Hannō,Mitsubishi,2,3
HYGP9XQ45GRWZ1A0W91YY994,2023-12-19,21173,2023,46907.25,Ripley Marchington,rmarchingtonk5@ucsd.edu,5,Jacksonville,Ford,4,4
HYGP9XQ7GF6JPG1V6G054G0Q,2023-11-19,66390,2024,59875.61,Falito Schultze,fschultzek6@privacy.gov.au,5,Kozakai-chō,Pontiac,2,3
HYGP9XQ9WN5SX5CDMEE9P7CM,2024-02-17,80874,2023,56095.29,Mason Jeynes,mjeynesk7@noaa.gov,5,Minneapolis,Saab,4,4
HYGP9XQCGACC9FJP4BXV9HMZ,2024-04-19,84258,2023,134166.03499999997,Tan Turbern,tturbernk8@histats.com,5,Miami,Chevrolet,4,4
HYGP9XQEWYR09X82XW3H3GQT,2023-09-23,11446,2024,63926.13,Maureene Shills,mshillsk9@oakley.com,2,Des Moines,Mazda,4,4
HYGP9XQHE59KZC5CBN0JS9G9,2024-03-10,40218,2023,231493.98,Filippo Crack,fcrackka@vinaora.com,5,Long Beach,Jeep,4,4
HYGP9XQM7VQ5K9YRRGKKFB3R,2023-06-10,56347,2024,16050.19,Abey Berzons,aberzonskb@rakuten.co.jp,5,Izumi,Nissan,2,3
HYGP9XQQQADGDFAYE83N5MEX,2023-11-15,98092,2023,253098.86,Denni Clemmens,dclemmenskc@taobao.com,2,Maebaru,Subaru,2,3
HYGP9XQV5CJKPRA0KRD5JFBM,2023-07-17,97588,2023,280718.37,Penny McGaugie,pmcgaugiekd@chicagotribune.com,5,Irving,Nissan,4,4
HYGP9XQYTPHPKEBTDJKDCESK,2023-06-15,41339,2023,134310.83,Judye Jery,jjeryke@scribd.com,2,Fresno,Mercury,4,4
HYGP9XR1MVVVFZ80TBXFFNYK,2024-04-28,61035,2024,224547.47,Desmund Fancutt,dfancuttkf@oakley.com,5,Lancaster,Audi,4,4
HYGP9XR3VNBGTHVHGM434ZPY,2023-12-19,95840,2023,134166.03499999997,Honor Capelen,hcapelenkg@telegraph.co.uk,2,Birmingham,Chrysler,4,4
HYGP9XR6V9QZZ71RAWKDN112,2023-10-16,12132,2023,30436.87,Tallie Dewberry,tdewberrykh@sakura.ne.jp,5,Salt Lake City,Cadillac,4,4
HYGP9XR70A6R5CHJ073SB3C8,2024-04-14,9053,2023,104307.9,Norman Falck,nfalckki@slideshare.net,5,Norwalk,Porsche,4,4
HYGP9XR95MWRBGW1YY4GA4D4,2024-02-10,73996,2024,268177.93,Katine Braznell,kbraznellkj@macromedia.com,2,Washington,Volkswagen,4,4
HYGP9XRAR9XC4303EXWXP036,2024-04-21,39000,2023,57909.35,Bethanne Slowan,bslowankk@google.com.br,2,Mesa,Honda,4,4
HYGP9XRD3X9X9JSY8566JS30,2023-06-05,29788,2024,172099.54,Alex Meco,amecokl@nifty.com,5,Ōtawara,Volvo,2,3
HYGP9XRGPWED89E7ZGFN53EP,2024-04-08,74454,2024,190156.51,Samaria Shaplin,sshaplinkm@huffingtonpost.com,2,Kyoto,Subaru,2,3
HYGP9XRMCAX38QMNS1MEGDF5,2024-03-18,89842,2023,13869.14,Weidar Tookey,wtookeykn@dagondesign.com,5,London,GMC,3,1
HYGP9XRP1309KASS3KXSH6SD,2023-05-07,38243,2023,132925.97,Chloe Piff,cpiffko@typepad.com,2,Clearwater,GMC,4,4
HYGP9XRRZQ4Q861KJBXVYX0Y,2023-08-29,64049,2024,124897.58,Dorie Edmonstone,dedmonstonekp@cdc.gov,5,Berlin,Chevrolet,0,0
HYGP9XRTJG27X4D6SR5KA2XX,2023-12-04,75248,2023,240635.36,Kitty Hulburd,khulburdkq@jalbum.net,2,Honolulu,BMW,4,4
HYGP9XRXSY2NNVJGWPV70KTV,2023-05-27,71328,2023,263905.19,Emory Blaschek,eblaschekkr@sakura.ne.jp,5,Garland,Buick,4,4
HYGP9XS0EFV3SNNKYY34E3JV,2024-02-03,73305,2023,134166.03499999997,Regan Brogioni,rbrogioniks@boston.com,7,Yōkaichiba,Kia,2,3
HYGP9XS3WNDWYD7TF121V2Y6,2023-12-02,96378,2023,270418.25,Gaelan Simkiss,gsimkisskt@harvard.edu,5,Mitake,Chevrolet,2,3
HYGP9XS7E4PVH3GXSRM43N94,2024-02-16,77499,2023,85173.98,Caro Stimpson,cstimpsonku@wisc.edu,2,Denver,Toyota,4,4
HYGP9XSAG5H3CGZWK4MMPA7S,2023-12-24,44403,2024,202984.54,Waldo Lever,wleverkv@printfriendly.com,4,Wilmington,Pontiac,4,4
HYGP9XSD68FXQD3DNN83B1VX,2023-08-13,17107,2023,226771.05,Ara Lief,aliefkw@t-online.de,2,Iwanai,BMW,2,3
HYGP9XSGP9NDCKASHXFTYVRD,2023-12-30,81180,2023,134166.03499999997,Worthington Adriaan,wadriaankx@sogou.com,5,Grand Forks,Ford,4,4
HYGP9XSKTE50ZZT4B0MGQGWM,2023-05-03,86301,2024,83538.36,Garreth Jendrassik,gjendrassikky@nationalgeographic.com,5,El Paso,Oldsmobile,4,4
HYGP9XSQ3SWHM3W5XARNEEW7,2023-09-25,44403,2023,240824.37,Gaby Stiller,gstillerkz@geocities.jp,2,Sakai,Bentley,2,3
HYGP9XST28P22T3XX3A9732B,2023-09-17,72692,2024,293188.09,Noby Cartmell,ncartmelll0@answers.com,5,Oklahoma City,Infiniti,4,4
HYGP9XSX4Q601KNF67FPK34F,2023-07-09,77673,2024,277397.19,Charyl Truluck,ctruluckl1@networkadvertising.org,2,Kawanoechō,Lincoln,2,3
HYGP9XT0PZ331RQ0WP6RGYWD,2023-06-30,25343,2023,134166.03499999997,Caresse McPartling,cmcpartlingl2@prlog.org,2,Birmingham,Mercury,4,4
HYGP9XT2QP6EH5Z2ZD4QKHJK,2023-05-01,43703,2023,19343.14,Abbott Sambells,asambellsl3@nyu.edu,5,Lynchburg,Lincoln,4,4
HYGP9XT33GJ8JZC6RACWGYTJ,2023-12-25,61720,2024,287235.41,Nettle Coffee,ncoffeel4@virginia.edu,4,Cincinnati,Cadillac,4,4
HYGP9XT666CE7CKYCTQS21K2,2023-10-02,27482,2023,290467.0,Valeria Callingham,vcallinghaml5@java.com,2,Newport Beach,Audi,4,4
HYGP9XT9B7CVHQM87065GTQK,2024-04-10,22921,2024,149744.05,Conny Trevaskiss,ctrevaskissl6@time.com,2,Austin,Kia,4,4
HYGP9XTANBVSNHRJMRH2K3E2,2024-02-04,20120,2024,292746.07,Jorrie Haws,jhawsl7@shared.com,2,Miami,Mercedes-Benz,4,4
HYGP9XTC4EMFDN4JRJS58F6C,2024-04-26,90330,2024,105398.38,Bruno Goreway,bgorewayl8@com.com,0,Funaishikawa,Pontiac,2,3
HYGP9XTFS5SAKXH3QJXRAKQA,2023-10-11,61940,2024,53945.9,Halette Tourne,htournel9@facebook.com,2,Tateyama,Nissan,2,3
HYGP9XTHJBW033XKRGTXBX17,2023-08-02,62985,2024,244880.05,Gus Legonidec,glegonidecla@nyu.edu,4,Shibata,Lincoln,2,3
HYGP9XTJ7P5GGN6EAP3RB0K8,2024-04-19,33079,2023,55335.11,Shantee Harling,sharlinglb@bbb.org,2,Birmingham,Dodge,4,4
HYGP9XTM91NBP3VY4F7838P9,2023-12-27,35758,2023,176774.66,Geralda Sanper,gsanperlc@ning.com,2,Orlando,Dodge,4,4
HYGP9XTN80XZWA6M6Y2C8DMN,2023-06-06,1235,2023,13068.95,Iseabal Simonutti,isimonuttild@mozilla.org,2,Susaki,Dodge,2,3
HYGP9XTQGRH2VXGC42YERXMC,2023-08-09,44403,2023,134166.03499999997,Ced Stirgess,cstirgessle@domainmarket.com,5,Shimoda,Mazda,2,3
HYGP9XTSN2Y1P0B4BZ7K3YXR,2024-04-09,37106,2024,260924.28,Amalle Berntsson,aberntssonlf@lulu.com,1,Florence,Nissan,4,4
HYGP9XTV5CWG0ZARM2M1WEBR,2023-08-12,79104,2024,178366.23,Gnni Banaszczyk,gbanaszczyklg@surveymonkey.com,2,Washington,Ford,4,4
HYGP9XTX54NY9HY5683T1W4D,2024-01-24,43752,2023,245108.26,Jacinta Aulsford,jaulsfordlh@i2i.jp,2,San Jose,Nissan,4,4
HYGP9XTYKGA61CYZNE1ZKV8K,2023-10-27,20642,2023,134166.03499999997,Farlee Brettelle,fbrettelleli@constantcontact.com,5,Ishikawa,Mitsubishi,2,3
HYGP9XV1HKBZ64VYXWQQP9F8,2023-06-15,48499,2023,177755.61,Ashli McLean,amcleanlj@alexa.com,2,Bloomington,Honda,4,4
HYGP9XV4ZWM0WA8W5CDRF0W8,2023-08-01,41589,2023,239769.16,Charita Ubanks,cubankslk@nytimes.com,2,Oakland,Mazda,4,4
HYGP9XV7GWKH7T0A0FD9KN1T,2023-08-19,9538,2023,88845.76,Wainwright Ravenhill,wravenhillll@xinhuanet.com,6,Annaka,BMW,2,3
HYGP9XV9NDHDPW1VCCMWGGSE,2023-12-29,84918,2024,22965.46,Ediva Ambroix,eambroixlm@cnbc.com,0,Edosaki,Mercury,2,3
HYGP9XVB65XV65N9MNEC7G8T,2024-02-16,44403,2024,149057.58,Ladonna McNerlin,lmcnerlinln@webeden.co.uk,2,Pensacola,Audi,4,4
HYGP9XVDVEHGQ3GG1DNJ8B1N,2024-04-21,21283,2023,134166.03499999997,Gilles Masser,gmasserlo@trellian.com,5,Fort Worth,Hyundai,4,4
HYGP9XVFWSNQ8Y7KT8CRWYK0,2023-05-22,41592,2023,83640.89,Paulita Stanway,pstanwaylp@amazon.com,2,Miami,Porsche,4,4
HYGP9XVHRSBT0NA79XXHKW7W,2024-01-05,38247,2024,169939.92,Faustine Ritmeyer,fritmeyerlq@meetup.com,4,Uchimaru,Mitsubishi,2,3
HYGP9XVJX2Y9DBT9DRRMSV3V,2024-03-25,44403,2023,140883.49,Blake Aseef,baseeflr@kickstarter.com,2,Miyazaki-shi,Ford,2,3
HYGP9XVNK6F1HGQEPBKFTGDZ,2024-02-23,27866,2023,88109.64,Gallard Tuffrey,gtuffreyls@cnbc.com,5,Ōmihachiman,Buick,2,3
HYGP9XVP9VB40RM5Q0JJK9J4,2023-11-12,44403,2024,297774.79,Dame Baggelley,dbaggelleylt@dailymotion.com,5,Atlanta,Buick,4,4
HYGP9XVQVGKEKMANJCEDWHJR,2023-10-16,12190,2024,200463.12,Gertie Wickersham,gwickershamlu@dagondesign.com,2,Wilmington,Mercedes-Benz,4,4
HYGP9XVRQNNMRCC9DR6HS1RA,2024-02-05,25047,2024,171838.26,Blanca Pennetti,bpennettilv@typepad.com,2,Sacramento,Acura,4,4
HYGP9XVTQKB01DZ5AMQ2ZNZ7,2023-07-18,91887,2023,218011.46,Karalee Hosten,khostenlw@jimdo.com,2,Chico,Dodge,4,4
HYGP9XVVHC6G89KJMM5GNWRK,2023-09-04,95468,2024,134166.03499999997,Farlay Ainsworth,fainsworthlx@umich.edu,5,Hirakata,GMC,2,3
HYGP9XVW8XB79S29ZP9TCR31,2023-05-26,82627,2024,11604.4,Tatiana McFaul,tmcfaully@goo.ne.jp,2,Philadelphia,Hyundai,4,4
HYGP9XVZADBAQC5DAE34VT96,2023-10-23,44316,2023,224351.64,Callie Greson,cgresonlz@noaa.gov,2,Richmond,Porsche,4,4
HYGP9XW1X2YF22PS3PVZMRK0,2024-01-18,43825,2024,118200.7,Jed Legendre,jlegendrem0@slate.com,5,Muroto-misakicho,Chevrolet,2,3
HYGP9XW442QW9JWZKD0EKV6X,2023-06-16,5121,2024,7782.58,Phylis Teas,pteasm1@bloomberg.com,2,Minokamo,Chevrolet,2,3
HYGP9XW75875KTD2T7WPKH1P,2024-02-20,11255,2024,134166.03499999997,Tailor Clunie,tcluniem2@wikia.com,5,Dallas,Volvo,4,4
HYGP9XWAF7PT21W1AQ8H3VF2,2023-11-13,21424,2024,90167.34,Tasha Hatfull,thatfullm3@whitehouse.gov,2,Harrisburg,Pontiac,4,4
HYGP9XWCNDT8629X6037YA82,2024-04-18,43320,2024,166508.56,Dion Ferrarin,dferrarinm4@marketwatch.com,5,Albany,Honda,4,4
HYGP9XWF7YXQADW3BQ00GJ6G,2023-07-29,72517,2023,180065.63,Lanny Surtees,lsurteesm5@cnbc.com,2,Naples,Saab,4,4
HYGP9XWJS4EA49EA785GYMNF,2024-02-02,951,2023,250408.94,Son Nijs,snijsm6@irs.gov,5,Berlin,Hyundai,0,0
HYGP9XWNR985NEESH3F714TT,2023-11-07,28381,2023,55269.9,Cammi Hoult,choultm7@chron.com,2,Kansas City,Hyundai,4,4
HYGP9XWS1QNR95Z9TGPP02BJ,2024-01-18,59292,2024,185138.47,Orly Blesdill,oblesdillm8@microsoft.com,2,Sacramento,Chevrolet,4,4
HYGP9XWW770C3NFAYH0CS9MT,2024-04-22,1537,2023,241961.41,Sheba McKinless,smckinlessm9@tamu.edu,1,West Palm Beach,Mercury,4,4
HYGP9XWYF8D38ZDSG45C5NW4,2023-07-21,61655,2024,125294.1,Quincy Lawland,qlawlandma@wsj.com,5,San Diego,Lincoln,4,4
HYGP9XX2258YW7EA3G40XMB3,2023-10-06,53444,2024,134166.03499999997,Gav Farquharson,gfarquharsonmb@over-blog.com,5,Suzuka,Volvo,2,3
HYGP9XX443CGK405K2Q6XEB8,2023-06-02,67293,2024,134166.03499999997,Earle Matteotti,ematteottimc@github.io,5,Colorado Springs,Buick,4,4
HYGP9XX5A362G3CTXR39NPE1,2023-08-02,44288,2024,209330.61,Rafaellle Bonehill,rbonehillmd@seattletimes.com,5,Alhambra,Jeep,4,4
HYGP9XX7HSK4G056589J6M5E,2023-11-29,83763,2024,144705.15,Melania Korlat,mkorlatme@meetup.com,2,Dallas,Land Rover,4,4
HYGP9XX90FAPX8ECXXTFC2RW,2023-10-23,44403,2023,21728.36,Benny Scragg,bscraggmf@godaddy.com,5,Port Washington,Dodge,4,4
HYGP9XXBR1MZQPM88YBMKE6F,2023-05-29,43967,2024,54052.58,Gallard Meech,gmeechmg@themeforest.net,5,Ōhara,Daewoo,2,3
HYGP9XXDGEDEYVP1YKHE4WSR,2023-11-23,664,2023,162657.8,Caren Suggey,csuggeymh@bravesites.com,2,Shingū,Cadillac,2,3
HYGP9XXGC45GZWVDHTWDZX45,2023-08-05,48655,2023,14896.93,Adelaide Clift,acliftmi@discovery.com,2,Ureshino,Honda,2,3
HYGP9XXJ2AZXQ4JC6XTWKBJD,2023-08-14,88277,2023,192210.38,Ado Heather,aheathermj@blinklist.com,5,New York City,Toyota,4,4
HYGP9XXMSM2K0YF8WXXW930G,2023-06-27,44403,2023,262554.61,Say Cornil,scornilmk@geocities.com,5,Agraharam,Scion,1,2
HYGP9XXQMVNENE1JM7T63V7V,2023-08-29,42397,2023,204326.64,Michelle Pinchbeck,mpinchbeckml@unesco.org,2,Phoenix,Lexus,4,4
HYGP9XXSN6TQ7Y2EVXTKRZM5,2023-12-20,51515,2024,267658.26,Dag Boon,dboonmm@disqus.com,5,San Diego,Buick,4,4
HYGP9XXVN2WV9R5R66FE2PJ8,2023-12-27,72596,2023,160533.2,Tabina Meaddowcroft,tmeaddowcroftmn@pen.io,2,Kodamachō-kodamaminami,Chevrolet,2,3
HYGP9XXXW18HJYHV331E2PX0,2023-07-28,5891,2024,280774.07,Erina Salmon,esalmonmo@qq.com,2,Minneapolis,GMC,4,4
HYGP9XY0QXXDCCTFA6HX2QQY,2023-12-01,16983,2023,176315.85,Karoly Letixier,kletixiermp@netlog.com,2,Itō,Mitsubishi,2,3
HYGP9XY2TBT9S3JTNEDHP8E8,2023-11-21,64209,2024,246355.94,Martyn Mallion,mmallionmq@psu.edu,5,Gobō,Acura,2,3
HYGP9XY441NYKKFD22R0TSZ2,2024-02-04,7738,2024,186454.2,Krisha Boards,kboardsmr@epa.gov,5,Shido,Toyota,2,3
HYGP9XY8MYNVWNCKXK5XK360,2023-05-07,20711,2023,41339.31,Yehudi Beeton,ybeetonms@dagondesign.com,5,Bronx,Chevrolet,4,4
HYGP9XYBFWHZ84W7G3W5TYS5,2024-01-05,47845,2024,139650.85,Alasdair Porter,aportermt@marriott.com,1,Kingsport,Chrysler,4,4
HYGP9XYEX0QXNAP7RXPVNBY0,2023-07-13,96712,2023,236076.58,Alison Shipman,ashipmanmu@ning.com,2,Obihiro,GMC,2,3
HYGP9XYH5A2SGAT3QTQYM1D7,2024-03-24,70782,2024,152601.51,Eugenio Bau,ebaumv@thetimes.co.uk,5,Nagareyama,GMC,2,3
HYGP9XYMNP1YQ71E2247SH7J,2024-04-13,13031,2023,239240.88,Delcina Himsworth,dhimsworthmw@tripadvisor.com,2,Atlanta,Kia,4,4
HYGP9XYQ8WN50MYRN4J1MEWM,2024-04-01,32949,2023,133404.5,Karylin Ramey,krameymx@xing.com,2,Gujō,Audi,2,3
HYGP9XYTY1KHHAQZV2VXYT94,2023-09-03,4927,2023,111044.09,Hedvig Neles,hnelesmy@virginia.edu,1,Tampa,Ford,4,4
HYGP9XYVVCYNVE6146P3CYB2,2024-03-14,44403,2024,178705.75,Harwell Bonefant,hbonefantmz@unblog.fr,5,Umi,Suzuki,2,3
HYGP9XYXVK418E7Z020VD7QQ,2023-06-27,29057,2024,203519.73,Belle Pilgrim,bpilgrimn0@time.com,2,Akune,Toyota,2,3
HYGP9XZ0QN09NA4A1VG9W5M8,2023-11-03,44403,2023,143107.39,Lon Lithgow,llithgown1@google.pl,5,Saitama,Hyundai,2,3
HYGP9XZ3NB2ZA39ZR12W3CYB,2023-10-06,49056,2024,177745.48,Bobbie Volk,bvolkn2@indiatimes.com,6,Minneapolis,Toyota,4,4
HYGP9XZ4PE3JRJ36GXPMBQ5E,2023-08-09,28309,2024,127186.88,Kissiah OHagirtie,kohagirtien3@pen.io,0,Urayasu,Nissan,2,3
HYGP9XZ6452K1T3QPWN3J81Y,2024-02-10,69437,2024,55628.47,Velvet Trowbridge,vtrowbridgen4@chronoengine.com,2,Roanoke,Mitsubishi,4,4
HYGP9XZ9Q97RN9VSSGC3BS8D,2023-07-14,263,2023,134166.03499999997,Gabi Challenger,gchallengern5@latimes.com,2,Kashihara-shi,Lexus,2,3
HYGP9XZCJAJ677TP142RWGY3,2024-02-28,98804,2024,214917.07,Selie Minkin,sminkinn6@spotify.com,2,Seattle,Chevrolet,4,4
